Cluster,Position,Updated,Type,Requested,Alternative Name,Unit,Fuel Type,Net MW,Summer MW,Winter MW,County,State,Op Date,Sync Date,W/ D Date,Interconnection Location,Serv,SIS Complete,I39,TO Report,Dev,Zone,FS,SIS,OS,FAC,IA,Project Status
,986,2025-11-12 17:14:32.865,G,2020-04-07,Solar,PV,SUN,19.99,19.99,19.99,Penobscot,ME,2028-12-31,2028-11-30,2025-11-12,Graham Substation – 46 kV open bus tie/breaker -via a tapped existing line approximately 5.1 miles to the substation.  (44 51 39.25 N  68 39 28.19 W),NR,True,True,ISO-NE,PD,BHE,Document Posted,Document Posted,,Not Started,In Progress,
,987,2025-01-13 17:41:03.181,G,2020-04-10,Chariot Solar CNR only,PV,SUN,0.00,49.50,49.50,Cheshire,NH,2024-12-15,2024-11-15,2025-01-13,"NGrid 115 kV Vernon Road tap to Vernon Road Substation, 2.5 mi from Vernon Road Substation",NR,False,False,,,NH,,,,,Executed,
,988,2021-11-01 08:14:22.840,G,2020-04-07,Solar CNR only,PV,SUN,0.00,30.00,30.00,Cheshire,NH,2024-07-30,2024-06-30,2021-10-31,The Project will interconnect at National Grid’s 115 kV line I-135 via a new three circuit breaker ring bus switching station located at 2.9 miles from Eversource’s Fitzwilliam Substation and 20.5 miles from Fitchburg Gas & Electric Light Company’s Flagg Pond Substation. ,CNR,False,False,,,NH,,,,,In Progress,
,989,2025-06-16 14:07:40.258,G,2020-04-09,Eversource Group Study @ Blandford,PV,SUN,12.48,12.48,12.48,Hampden,MA,2023-11-30,2023-09-30,2025-06-13,Eersource Blandford station,,True,True,NU,,WMA,,,,,,
,990,2025-06-16 14:08:15.542,G,2020-04-09,Solar,PV,SUN,4.89,4.89,4.89,Berkshire,MA,2023-11-30,2023-09-30,2025-06-13,Eversource Partidge station,,True,True,NU,,WMA,,,,,,
,991,2025-06-16 14:08:53.190,G,2020-04-09,Solar,PV,SUN,2.50,2.50,2.50,Franklin,MA,2023-11-30,2023-09-30,2025-06-13,Eversource Cumberland station,,True,True,NU,,WMA,,,,,,
,992,2025-06-16 14:10:33.404,G,2020-04-09,Eversource Group  @ Arsene St 654,OT,SUN BAT,7.00,7.00,7.00,Bristol,MA,2023-11-30,2023-09-30,2025-06-13,Eversource Arsene Street #654,,False,False,,PD,SEMA,,,,,,
,993,2025-06-16 14:11:28.819,G,2020-04-09,Solar + Battery,OT,SUN BAT,2.00,2.00,2.00,Plymouth,MA,2025-07-31,2025-07-31,2025-06-13,Eversource Brook St 727,,True,True,NU,,SEMA,,,,,,
,994,2025-06-16 14:12:18.423,G,2020-04-09,Solar + battery,OT,SUN BAT,5.50,5.50,5.50,Middlesex,MA,2025-05-21,2025-05-21,2025-06-13,Eversource Burlington #391,,True,True,NU,,SEMA,,,,,,
,995,2025-06-16 14:13:05.252,G,2020-04-09,Solar + Battery,OT,SUN BAT,5.00,5.00,5.00,Norfolk,MA,2023-11-30,2023-09-30,2025-06-13,Eversource Canton #470,,False,False,,,SEMA,,,,,,
,996,2025-06-16 14:13:48.249,G,2020-04-09,Eversource Group  @ Cross Rd 651,OT,SUN BAT,9.50,9.50,9.50,Bristol,MA,2023-11-30,2023-09-30,2025-06-13,Eversource Cross Rd #651,,False,False,,,SEMA,,,,,,
,997,2025-06-16 14:14:27.921,G,2020-04-09,Eversource Group  @ Crystal Spring 646,OT,SUN BAT,7.50,7.50,7.50,Middlesex,MA,2023-11-30,2023-09-30,2025-06-13,Eversource Crystal Spring 646,,False,False,,,SEMA,,,,,,
,998,2025-06-16 14:15:15.973,G,2020-04-09,Eversource Group  @ Falmouth 993,OT,SUN BAT,7.99,7.99,7.99,Barnstable,MA,2023-11-30,2023-09-30,2025-06-13,Eversource Falmouth 933,,False,False,,,SEMA,,,,,,
,999,2025-06-16 14:17:34.684,G,2020-04-09,Eversource Group  @ Fisher Rd Substation 657,OT,SUN BAT,27.95,27.95,27.95,Bristol,MA,2023-11-30,2023-09-30,2025-06-13,Eversource Fisher Rd 657,,False,False,,,SEMA,,,,,,
,1000,2025-06-16 14:18:12.730,G,2020-04-09,Solar + battery,OT,SUN BAT,3.15,3.15,3.15,Barnstable,MA,2023-11-30,2023-09-30,2025-06-13,Eversource Harwich 968,,False,False,,,SEMA,,,,,,
,1001,2025-06-16 14:21:04.816,G,2020-04-09,Eversource Group  @ Industrial Park 636,OT,SUN BAT,29.11,29.11,29.11,Bristol,MA,2023-11-30,2023-09-30,2025-06-13,Eversource Industrial Park 636,,False,False,,,SEMA,,,,,,
,1002,2025-06-16 14:23:28.419,G,2020-04-09,Solar,PV,SUN,2.76,2.76,2.76,Plymouth,MA,2023-11-30,2023-09-30,2025-06-13,Eversource Kingston 735,,False,False,,,SEMA,,,,,,
,1003,2025-06-16 14:24:10.761,G,2020-04-09,Eversource Group  @ Rochester #745,OT,SUN BAT,24.62,24.62,24.62,Plymouth,MA,2023-11-30,2023-09-30,2025-06-13,Eversource Rochester #745,,False,False,,,SEMA,,,,,,
,1004,2025-06-16 14:24:46.738,G,2020-04-09,Eversource Group  @ Sandwich 916,OT,SUN BAT,11.75,11.75,11.75,Barnstable,MA,2023-11-30,2023-09-30,2025-06-13,Eversource Sandwich 916,,False,False,,,SEMA,,,,,,
,1005,2025-06-16 14:35:26.255,G,2020-04-09,Eversource Group  @ Tremont Substation 713,OT,SUN BAT,33.74,33.74,33.74,Plymouth,MA,2023-11-30,2023-09-30,2025-06-13,Eversource Tremont 713,,False,False,,,SEMA,,,,,,
,1006,2025-06-16 14:36:15.766,G,2020-04-09,Eversource Group  @ Valley 715,OT,SUN BAT,9.98,9.98,9.98,Barnstable,MA,2023-11-30,2023-09-30,2025-06-13,Eversource Valley 715,,False,False,,,SEMA,,,,,,
,1007,2025-06-16 14:36:47.745,G,2020-04-09,Eversource Group  @ Wareham 714,OT,SUN BAT,48.02,48.02,48.02,Plymouth,MA,2023-11-30,2023-09-30,2025-06-13,Eversource Wareham #714,,False,False,,,SEMA,,,,,,
,1008,2025-06-16 14:37:26.901,G,2020-04-09,Eversource Group  @ West Pond 737,OT,SUN BAT,44.12,44.12,44.12,Plymouth,MA,2023-11-30,2023-09-30,2025-06-13,Eversource West Pond #737,,False,False,,,SEMA,,,,,,
,1009,2025-06-16 14:42:59.382,G,2020-04-09,Eversource Group  @ Wing Lane 624,OT,SUN BAT,18.99,18.99,18.99,Bristol,MA,2023-11-30,2023-09-30,2025-06-13,Eversource Wing Lane #624,,False,False,,,SEMA,,,,,,
,1010,2021-12-01 09:14:07.102,G,2020-04-10,Berkshire Wind CNR,WT,WND,0.00,19.60,19.60,Berkshire,MA,2021-09-13,2021-09-13,,Eversource 15-E 4 circuit. Interconnection Circuit connects to 115 KV transmission system at Partridge Substation in Pittsfield MA,CNR,False,False,,,WMA,,,,,Executed,
,1011,2020-08-28 11:11:32.638,G,2020-04-20,Combined Cycle,CC,NG,800.00,800.00,850.00,Suffolk,MA,2024-06-01,2024-05-31,2020-08-28,Eversource Mystic 345 kV station,CNR,False,False,,PD,BOST,,In Progress,,,,Under Study
,1012,2020-08-28 11:12:18.744,G,2020-04-20,Combined Cycle,CC,NG,800.00,800.00,850.00,Suffolk,MA,2024-06-01,2024-05-31,2020-08-28,Eversource Mystic 115 kV station,CNR,False,False,,PD,BOST,,Not Started,,,,
,1013,2025-09-26 16:50:43.247,G,2020-04-22,Solar,PV,SUN,17.20,17.07,17.07,Sagadahoc,ME,2030-10-31,2030-09-16,2025-09-26,"CMP 34.5kV line 43, pole 278",NR,True,True,ISO-NE,PD,ME,,Document Posted,,,In Progress,
,1014,2023-10-03 15:00:43.222,G,2020-04-22,Battery Storage,OT,BAT,112.20,112.20,112.20,Penobscot,ME,2024-06-01,2024-03-01,2023-08-22,EMERA Keene Rd 115 kV substation,CNR,True,True,ISO-NE,PD,BHE,,Document Posted,,,,
,1015,2023-10-03 15:01:01.675,G,2020-04-22,Battery Storage,OT,BAT,112.20,112.20,112.20,Penobscot,ME,2024-12-01,2024-09-01,2023-08-22,Orrington 115kV,CNR,True,False,ISO-NE,PD,BHE,,Document Posted,,Not Required,,
,1016,2024-05-01 10:51:33.766,G,2020-04-24,Solar,PV,SUN,16.00,16.00,16.00,Hillsborough,NH,2024-11-25,2024-10-31,2024-05-01,At the Eversource NH 314 line (34.5kV) out of the South Milford substation.,NR,True,True,ISO-NE,,NH,,Document Posted,,,In Progress,
,1017,2025-02-19 10:56:38.154,G,2020-04-24,Battery Storage,OT,BAT,200.00,200.00,200.00,New Haven,CT,2026-10-01,2026-07-01,2025-02-19,Eversource East Devon 345 kV Substation,NR,True,True,ISO-NE,,SWCT,Document Posted,Document Posted,,,In Progress,
,1018,2024-08-29 14:16:50.617,G,2020-04-24,Passadumkeag Wind CNR ,WT,WND,0.00,39.97,39.97,Peneobscot,ME,2021-11-15,2021-11-15,,"Interconnection shall be at the point where the leads from the switch located on the high side of the 115 kV/34.5 kV transformer connect into the 115 kV ring bus at the Passadumkeag Substation in Greenbush, Maine",NR,False,False,,,BHE,,,,,Executed,
,1019,2023-09-19 09:19:09.251,G,2020-04-24,Battery Storage,OT,BAT,20.00,20.00,20.00,Penobscot,ME,2024-04-01,2024-01-01,2023-09-19,Chester 46 kV,NR,True,False,ISO-NE,PD,BHE,,Document Posted,,,In Progress,Under Study
,1020,2022-12-14 09:12:09.879,G,2020-04-24,Silver Maple Wind CNR,WT,WND,0.00,20.00,20.00,Penobscot,ME,2022-12-14,2022-09-24,,"Emera Maine 115kV Transmission Line 66, between Graham Substation and Rebel Hill substation, adjacent to Pisgah Mountain Wind Farm. ",CNR,False,False,,,BHE,,,,,Executed,In Service
,1021,2024-07-11 13:30:33.089,G,2020-04-27,Emery Meadow Solar,PV,SUN,16.42,16.42,16.42,York,ME,2027-09-30,2027-09-01,,"CMP 34.5 kV, Section 182",CNR,True,True,ISO-NE,PD,ME,,Document Posted,,,Executed,
,1022,2022-02-22 13:51:34.605,G,2020-04-24,Cranberry Highway Solar + Battery Storage,OT,SUN BAT,2.20,,,Plymouth,MA,2022-02-15,2022-02-05,,"The primary connection of the proposed project to Eversource Energy is located on Tremont
Station 713 Transformer #1 Line #86. The site is located approximately 2.29 circuit miles from
Substation 713 near CYME® node 1200910-295. Circuit 3-86-966",CNR,False,False,,,SEMA,,,,,Executed,
,1023,2022-03-04 09:18:42.461,G,2020-04-24,Solar + Battery Storage,OT,SUN BAT,2.42,2.42,2.42,Bristol,MA,2021-10-20,2021-10-20,2022-03-04,Eversource 13.2 kV Circuit #522 approximately 5.95 miles from Fisher Road substation,CNR,False,False,,,SEMA,,,,,Not Started,
,1024,2024-09-25 10:35:38.373,G,2020-04-28,ENA Old Falmouth Road PV + Storage,OT,SUN BAT,4.85,4.85,4.85,Barnstable,MA,2024-08-08,2024-07-05,,"The facility is located approximately 5.5 miles from MASHPEE Substation, via the 23 kV#88 circuit.",CNR,False,False,,,SEMA,,,,,Executed,
,1025,2020-08-25 10:27:22.626,G,2020-04-27,Solar Increase,PV,SUN,5.00,20.00,20.00,Androscoggin,ME,2021-11-01,2021-10-01,2020-08-25,"34.5 kV line from Gulf island to Crowleys substation.
102159-97000-101460
",CNR,False,False,,PD,ME,,,,,,
,1026,2020-06-23 17:10:16.187,G,2020-05-08,Solar,PV,SUN,90.00,90.00,90.00,Oxford,ME,2021-11-22,2021-10-25,2020-06-23,CMP Rumford substation 115 kV,NR,False,False,,PD,ME,,,,,,
,1027,2022-09-13 09:49:02.344,G,2020-05-14,Solar + Battery Storage,OT,SUN BAT,2.00,2.00,2.00,Berkshire,MA,2022-12-15,2022-12-01,2022-09-13,"National Grid, 13.8kV, DISTRIBUTION CIRCUIT #09-1102W1",CNR,True,True,ISO-NE,,WMA,,,,,In Progress,
,1028,2026-01-13 08:43:31.924,G,2020-05-28,Western Maine Wind Project,WT,WND,58.80,58.80,58.80,Somerset,ME,2026-01-13,2025-04-29,,"CMP 115 kV Section 222 - coordinates 45° 9'30.90""N, 69°51'1.40""W",NR,True,True,ISO-NE,PD,ME,Document Posted,Document Posted,,,Executed,
,1029,2024-02-06 09:47:37.660,G,2020-05-29,Solar,PV,SUN,120.00,120.00,120.00,Penobscot,ME,2023-12-01,2023-10-02,2024-02-06,"Emera Maine 115 kV Line 97 BHE, (Passadumkeag to Graham)",NR,True,True,ISO-NE,PD,BHE,Document Posted,Document Posted,,Document Posted,In Progress,
,1030,2025-08-19 14:26:46.087,G,2020-06-02,Gravel Pit Solar Increase,PV,SUN,45.00,120.00,120.00,Hartford,CT,2025-08-13,2024-10-28,,Line cut and three-breaker ring bus of the 115 kV Connecticut Light & Power Company line between Barbour Hill and Windsor Locks. ,CNR,True,True,ISO-NE,PD,CT,,Document Posted,,,Executed,
,1031,2022-10-19 15:48:03.659,G,2020-06-18,Solar,PV,SUN,40.00,40.00,40.00,Hampshire,MA,2023-10-01,2023-08-08,2022-10-19,"NATIONAL GRID 69 kV LINE F-6W, WARE - DEERFIELD Latitude: 42.287024° Longitude: -72.289276°",CNR,True,False,ISO-NE,,WMA,Document Posted,Document Posted,,,In Progress,Under Study
,1032,2025-06-16 14:43:33.365,G,2020-06-23,Eversource Group @ Bell Rock #661,OT,SUN BAT,11.99,11.99,11.99,Bristol,MA,2023-11-30,2023-09-30,2025-06-13,Eversource Bell Rock #661,,False,False,,,SEMA,,,,,,
,1033,2025-06-16 14:44:38.629,G,2020-06-24,Solar,PV,SUN,6.00,6.00,6.00,Ellington,CT,2024-09-01,2024-08-01,2025-06-13,Eversource Scitico #27H9,,True,True,NU,,CT,,,,,,
,1034,2021-05-03 10:09:17.697,G,2020-06-29,Solar,PV,SUN,60.00,60.00,60.00,Coos,NH,2023-12-30,2023-11-30,2021-04-30,"Eversource Whitefield to Berlin 115 kV S136 line (44.36675, -71.52688) 4.3 miles from Whitefield Substation",CNR,False,False,,PD,NH,Document Posted,Not Started,,,,
,1035,2020-09-23 09:29:13.674,G,2020-06-29,Solar,PV,SUN,60.00,60.00,60.00,Coos,NH,2023-12-30,2023-11-30,2020-09-22,"Eversource Berlin to Lost Nation 115 kV Line W179; 44.564565, -71.19104; 9.69 miles from Berlin substation, 18.27 miles from Lost Nation substation",CNR,False,False,,PD,NH,,,,,,
,1036,2020-08-28 08:07:24.236,G,2020-07-20,Solar plus battery storage,OT,SUN BAT,85.00,85.00,85.00,Carroll,NH,2023-10-31,2023-10-02,2020-08-27,"115 kV bus at Eversource's White Lake Substation in Tamworth, New Hampshire (43.848851, -71.2444465)",CNR,False,False,,PD,NH,,,,,,
,1037,2021-04-22 14:29:06.230,G,2020-08-04,Battery Storage,OT,BAT,700.00,700.00,700.00,Suffolk,MA,2024-06-01,2024-03-01,2021-04-22,The Mystic 345 kV substation.,NR,False,False,,PD,BOST,Document Posted,Not Started,,,,Under Study
,1038,2025-06-18 09:36:01.260,G,2020-08-07,Solar,PV,SUN,76.25,76.25,76.25,Merrimack,NH,2025-10-31,2025-10-05,2025-06-17,"3-breaker ring bus tap of the existing Comerford - Dunbarton Tap 230 kV line. This line is owned by National Grid and has the designation of Line B202 N. Latitude/ Longitude : 43.268, -71.66",CNR,True,True,ISO-NE,,NH,,Document Posted,,,Not Started,
,1039,2025-06-16 14:45:04.298,G,2020-08-19,Warren Substation – NG RI-Warren-20-Comp-1 Study,PV,SUN,6.93,6.93,6.93,Kent,RI,2024-08-02,2024-06-28,2025-06-13,"NG feeder 5F2, Warren Substation",,True,True,NGRID,PD,RI,,,,,,
,1040,2025-06-16 14:45:36.118,G,2020-08-19,Farnum Pike - NG WRI DG Area Study #2 >5 MW,PV,SUN,8.00,8.00,8.00,Providence,RI,2022-12-29,2022-12-15,2025-06-13,"NG Drumrock sustation, feeder 23F3",,True,True,NGRID,PD,RI,,,,,,
,1041,2025-06-16 14:46:10.563,G,2020-08-19,Kent County - NG WRI DG Area Study #2 >5 MW,PV,SUN,49.75,49.75,49.75,Kent,RI,2025-07-07,2024-04-14,2025-06-13,"NG Kent County Substation, feeders 3309 and 3310",,True,True,NGRID,PD,RI,,,,,,
,1042,2024-10-08 15:49:16.899,G,2020-08-19,Wood River - NG WRI DG Area Study #2 >5 MW,PV,SUN,34.38,34.38,34.38,Washington,RI,2025-06-30,2025-06-15,2024-10-08,"NG Wood River Substation, feeder 85T2",,True,True,NGRID,PD,RI,,,,,,
,1043,2024-10-08 15:48:59.517,G,2020-08-19,Chase Hill - NG WRI DG Area Study #2 <5 MW,PV,SUN,7.32,7.32,7.32,Washington,RI,2025-06-30,2025-06-15,2024-10-08,NG Chase Hillk substation,,True,True,NGRID,PD,RI,,,,,,
,1044,2025-06-16 14:46:58.360,G,2020-08-19,Drumrock - NG WRI DG Area Study #2 <5 MW,PV,SUN,4.97,4.97,4.97,Kent,RI,2022-04-01,2022-03-15,2025-06-13,"NG Drumrock sustation, feeder 14F4",,True,True,NGRID,PD,RI,,,,,,
,1045,2025-06-16 14:47:35.914,G,2020-08-19,Hopkins Hill - NG WRI DG Area Study #2 <5 MW,PV,SUN,3.50,3.50,3.50,Kent,RI,2022-04-01,2022-03-15,2025-06-13,"NG Hopkins Hill substation, feeder 63F3",,True,True,NGRID,PD,RI,,,,,,
,1046,2025-06-16 14:48:09.605,G,2020-08-19,Johnston - NG WRI DG Area Study #2 <5 MW,PV,SUN,4.88,4.88,4.88,Povidence,RI,2022-04-01,2022-03-15,2025-06-13,NG Johnston substation,,True,True,NGRID,PD,RI,,,,,,
,1047,2025-06-16 14:49:13.090,G,2020-08-19,Kent County - NG WRI DG Area Study #2 <5 MW,PV,SUN,13.52,13.52,13.52,Kent,RI,2022-04-01,2022-03-15,2025-06-13,"NG Kent County Substation, feeders 3309, 22F1 and 3311",,True,True,NGRID,PD,RI,,,,,,
,1048,2021-09-15 12:27:55.532,G,2020-08-19,New London - NG WRI DG Area Study #2 <5 MW,PV,SUN,4.88,4.88,4.88,Kent,RI,2022-04-01,2022-03-15,2021-09-14,"NG New London substation, feeder 150F4",,True,True,NGRID,PD,RI,,,,,,
,1049,2021-09-15 12:28:42.551,G,2020-08-19,Old Baptist Road - NG WRI DG Area Study #2 <5 MW,PV,SUN,4.00,4.00,4.00,Washington,RI,2022-04-01,2022-03-15,2021-09-14,"NG Old Baptisst Road substation, feeder 46F3",,True,True,NGRID,PD,RI,,,,,,
,1050,2025-06-16 14:51:58.054,G,2020-08-19,Putnam Pike - NG WRI DG Area Study #2 <5 MW,PV,SUN,3.00,3.00,3.00,Providence,RI,2021-08-31,2021-08-15,2025-06-13,"NG Putnam Pike substation, feeder 38F3",,False,False,,PD,RI,,,,,,
,1051,2024-10-08 15:50:04.802,G,2020-08-19,Tower Hill - NG WRI DG Area Study #2 <5 MW,PV,SUN,3.06,3.06,3.06,Washington,RI,2025-06-30,2025-06-15,2024-10-08,"NG Tower Hill substation, feeder 88F7",,True,True,NGRID,PD,RI,,,,,,
,1052,2021-09-15 12:23:00.881,G,2020-08-19,West Cranston - NG WRI DG Area Study #2 <5 MW,PV,SUN,1.56,1.56,1.56,Washington,RI,2022-04-01,2022-03-15,2021-09-14,"NG West Cranston substation, feeder 21F2",,True,True,NGRID,PD,RI,,,,,,
,1053,2021-09-15 12:23:47.211,G,2020-08-19,Westerly - NG WRI DG Area Study #2 <5 MW,PV,SUN,4.88,4.88,4.88,Washington,RI,2025-06-30,2025-06-15,2021-09-14,"NR Westerly substation, feeder 16F2",,True,True,NGRID,PD,RI,,,,,,
,1054,2024-10-08 15:50:40.200,G,2020-08-19,Wood River - NG WRI DG Area Study #2 <5 MW,PV,SUN,9.75,9.75,9.75,Washington,RI,2025-06-30,2025-06-15,2024-10-08,"NG Wood River Substation, feeder 85T2",,True,True,NGRID,PD,RI,,,,,,
,1055,2024-04-29 10:39:16.039,G,2020-08-26,Fuel Cell,FC,NG,14.40,14.40,14.40,New Haven,CT,2024-03-21,2023-10-12,,UI 13.8kV Indian Well Substation,,True,True,UI,PD,SWCT,,,,,,
,1056,2021-03-04 08:05:13.696,G,2020-08-28,Battery Storage,OT,BAT,50.00,50.00,50.00,New Haven,CT,2022-06-01,2022-03-01,2021-03-03,June Street substation,CNR,False,False,,,SWCT,Document Posted,Not Started,,,,Under Study
,1057,2021-04-22 14:29:41.671,G,2020-08-28,Battery Storage,OT,BAT,500.00,500.00,500.00,Middlesex,MA,2025-06-01,2025-03-01,2021-04-22,Mystic 345 kV,NR,False,False,,PD,BOST,Document Posted,Not Started,,,,Under Study
,1058,2025-10-08 08:48:56.285,G,2020-09-09,Offshore Wind,WT,WND,1200.00,1266.72,1266.72,,CT,2027-11-30,2027-03-31,2025-10-08,Eversource (CL&P) Millstone 345 kV substation,CNR,True,False,ISO-NE,PD,CT,Document Posted,Document Posted,,,,
,1059,2022-12-14 09:48:24.966,G,2020-09-09,Offshore Wind,WT,WND,1200.00,1278.90,1278.90,,MA,2027-11-30,2027-03-31,2022-12-13,Eversource NSTAR Pilgrim 345 kV substation,CNR,False,False,,PD,SEMA,Document Posted,Not Started,,,,Under Study
,1060,2025-10-08 08:49:19.619,G,2020-09-09,Offshore Wind Increase,WT,WND,0.00,1200.00,1200.00,,CT,2027-11-30,2027-03-31,2025-10-08,Eversource (CL&P) Millstone 345 kV substation,CNR,False,False,ISO-NE,PD,CT,Document Posted,,,,,
,1061,2021-07-19 16:22:07.933,G,2020-09-10,Solar,PV,SUN,135.00,135.00,135.00,Hartford,CT,2022-10-31,2022-09-30,2021-07-19,"The project will connect at North East Simsbury Substation (115 kV), with an alternate POI at the North East Simsbury to North Bloomfield 115 kV line in close proximity to the N.E. Simsbury substation.",NR,False,False,,PD,CT,Document Posted,,,,,Under Study
,1062,2020-12-03 11:05:40.043,G,2020-09-10,Battery Storage,OT,BAT,100.00,100.00,100.00,Fairfield,CT,2023-06-01,2023-03-01,2020-12-03,"Baird substation
",CNR,False,False,,PD,SWCT,,,,,,
,1063,2021-12-23 11:16:11.831,G,2020-09-15,Syncarpha Blandford Solar plus battery storage,OT,SUN BAT,4.99,10.00,10.00,Berkshire,MA,2021-12-14,2021-12-09,,Eversource 23 kv 19J2,CNR,False,False,,,WMA,,Document Posted,,,Executed,In Service
,1064,2020-12-01 11:14:42.687,G,2020-09-17,Solar,PV,SUN,11.80,11.80,11.80,Washington,ME,2023-09-15,2023-08-20,2020-12-01,"Emera Maine 34.5 kV Line 19, connecting Scott’s Hill Substation and Pembroke Substation Latitude: 44.873 Longitude: -67.356",CNR,False,False,,PD,BHE,,,,,,
,1065,2020-10-09 17:57:50.443,G,2020-09-25,Solar,PV,SUN,100.00,100.00,100.00,Penobscot,ME,2024-11-30,2024-11-30,2020-10-09,BHE 115kV Line 97,NR,False,False,,PD,BHE,,,,,,
,1066,2025-06-16 14:58:44.292,G,2020-10-02,Augusta E. Side 115 kV SS  - Augusta Area Study,PV,SUN,2.00,2.00,2.00,Kennebec,ME,2024-03-01,2024-03-01,2025-06-13,"CMP AUGUSTA K5 Substation, Circuit 200D2",,True,True,CMP,PD,ME,,,,,,
,1067,2023-03-14 16:09:00.515,G,2020-10-02,Augusta E. Side 115 kV SS  - Augusta Area Study,OT,SUN BAT,3.75,3.75,3.75,Kennebec,ME,2022-05-03,2022-05-03,,"CMP BLAIR ROAD Substation, Circuit 207D2",,True,True,CMP,PD,ME,,,,,,
,1068,2025-06-16 14:58:58.218,G,2020-10-02,Augusta E. Side 115 kV SS  - Augusta Area Study,PV,SUN,10.00,10.00,10.00,Kennebec,ME,2024-10-21,2024-10-21,2025-06-13,"CMP CONY ROAD Substation, Circuit 216D1 and 216D2",,True,True,CMP,PD,ME,,,,,,
,1069,2023-03-14 16:11:43.556,G,2020-10-02,Augusta E. Side 115 kV SS  - Augusta Area Study,PV,SUN,4.00,4.00,4.00,Kennebec,ME,2022-03-25,2022-03-25,,"CMP SIDNEY Substation, Circuit 242D1",,True,True,CMP,PD,ME,,,,,,
,1070,2023-03-14 16:13:06.357,G,2020-10-02,Augusta E. Side 115 kV SS  - Augusta Area Study,OT,SUN BAT,4.25,4.25,4.25,Kennebec,ME,2022-12-13,2022-12-13,,"CMP SOUTH CHINA Substation, Circuit 244D2",,True,True,CMP,PD,ME,,,,,,
,1071,2023-03-14 16:14:23.074,G,2020-10-02,Bowman Street 115 kV SS  - Augusta Area Study,OT,SUN BAT,9.94,9.94,9.94,Kennebec,ME,2022-12-30,2022-09-30,,"CMP BOWMAN STREET Substation, Circuit 263D1",,True,True,CMP,PD,ME,,,,,,
,1072,2025-06-16 14:59:34.423,G,2020-10-02,Bowman Street 115 kV SS  - Augusta Area Study,PV,SUN,1.70,1.70,1.70,Kennebec,ME,2023-06-15,2023-06-15,2025-06-13,"CMP CAPITOL STREET Substation, Circuit 215D3",,True,True,CMP,PD,ME,,,,,,
,1073,2023-03-14 16:16:48.846,G,2020-10-02,Bowman Street 115 kV SS  - Augusta Area Study,PV,SUN,3.25,3.25,3.25,Kennebec,ME,2022-06-28,2022-06-28,,"CMP GARDINER Substation, Circuit 226D2",,True,True,CMP,,ME,,,,,,
,1074,2023-04-18 10:58:03.692,G,2020-10-02,Bowman Street 115 kV SS  - Augusta Area Study,OT,SUN BAT,9.48,9.48,9.48,Kennebec,ME,2023-03-28,2023-03-01,,"CMP MANCHESTER Substation, Circuit 233D1 and 233D2",,True,True,CMP,PD,ME,,,,,,
,1075,2025-06-16 15:00:03.724,G,2020-10-02,Bowman Street 115 kV SS  - Augusta Area Study,PV,SUN,1.75,1.75,1.75,Sagadahoc,ME,2023-09-12,2023-09-12,2025-06-13,"CMP RICHMOND Substation, Circuit 240D1",,True,True,CMP,PD,ME,,,,,,
,1076,2025-06-16 15:00:44.432,G,2020-10-02,Bowman Street 115 kV SS  - Augusta Area Study,OT,SUN BAT,4.97,4.97,4.97,Kennebec,ME,2023-06-27,2023-06-27,2025-06-13,"CMP WEST STREET Substation, Circuit 255D1",,True,True,CMP,PD,ME,,,,,,
,1077,2025-06-16 15:01:24.666,G,2020-10-02,Puddledock Road 115 kV SS  - Augusta Area Study,PV,SUN,4.88,4.88,4.88,Kennebec,ME,2024-01-04,2024-01-04,2025-06-13,"CMP BOND BROOK Substation, Circuit 208D1",,True,True,CMP,PD,ME,,,,,,
,1078,2025-06-16 15:26:20.268,G,2020-10-02,Puddledock Road 115 kV SS  - Augusta Area Study,PV,SUN,4.95,4.95,4.95,Kennebec,ME,2023-05-16,2023-05-16,2025-06-13,"CMP PUDDLEDOCK ROAD Substation, Circuit 262D1",,True,True,CMP,,ME,,,,,,
,1079,2025-06-16 15:04:28.792,G,2020-10-02,Puddledock Road 115 kV SS  - Augusta Area Study,PV,SUN,2.50,2.50,2.50,Kennebec,ME,2023-05-23,2023-05-23,2025-06-13,"CMP WINTHROP Substation, Circuit 256D3",,True,True,CMP,PD,ME,,,,,,
