Project ID,ISO,Status,Queue Date,Withdrawn Date,Proposed Date,State,County,Zone,MW Capacity,Fuel Type,Transmission Owner,Service Type,Study Cycle,Study Group,Name,Study Phase,POI Name,Developer,Done Date,POI,Completion Probability,Latitude,Longitude,Screening Started Date,Screening Complete Date,FIS Requested Date,FIS Approved Date,IA Signed Date,Construction Start Date,Construction End Date,Approved Energization Date,Approved Sync Date,Latest Milestone,Latest Milestone Date,Milestones
26INR0173,ERCOT,Active,2023-09-08 00:00:00,,2029-06-30 00:00:00,TX,Hardeman,WEST,251.50,Storage,,,,,Juniper Ridge BESS 1,,,Lazy U ESS 1,,Tap EDITHCLA7B [60505] -- TESLA7A [60501] 345kV ckt2,1.00,34.29,-99.75,2023-09-08 00:00:00,2023-12-04 00:00:00,2023-08-16 00:00:00,,,,,,,Screening Started,2023-09-08 00:00:00,"{'screening_started': '2023-09-08', 'screening_complete': '2023-12-04', 'fis_requested': '2023-08-16', 'fis_approved': None, 'ia_signed': None, 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
26INR0174,ERCOT,Active,2023-08-21 00:00:00,,2029-06-30 00:00:00,TX,Hardeman,WEST,251.50,Storage,,,,,Juniper Ridge BESS 2,,,Lazy U ESS 2,,Tap EDITHCLA7B [60505] -- TESLA7A [60501] ckt2,1.00,34.29,-99.75,2023-08-21 00:00:00,2023-11-02 00:00:00,2023-08-16 00:00:00,,,,,,,Screening Started,2023-08-21 00:00:00,"{'screening_started': '2023-08-21', 'screening_complete': '2023-11-02', 'fis_requested': '2023-08-16', 'fis_approved': None, 'ia_signed': None, 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
26INR0176,ERCOT,Active,2023-06-28 00:00:00,,2027-03-11 00:00:00,TX,Houston,NORTH,153.26,Solar,,,,,Dionysus Solar,,,"Dionysus Solar, LLC",,Tap 138kV 6733 Mustang Prairie - 6732 Latexo,1.00,31.32,-95.42,2023-06-28 00:00:00,2023-09-22 00:00:00,2023-06-05 00:00:00,,,,,,,Screening Started,2023-06-28 00:00:00,"{'screening_started': '2023-06-28', 'screening_complete': '2023-09-22', 'fis_requested': '2023-06-05', 'fis_approved': None, 'ia_signed': None, 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
26INR0177,ERCOT,Active,2023-06-28 00:00:00,,2027-03-11 00:00:00,TX,Houston,NORTH,77.28,Storage,,,,,Dionysus Storage,,,"Dionysus Solar, LLC",,Tap 138kV 6733 Mustang Prairie - 6732 Latexo,1.00,31.32,-95.42,2023-06-28 00:00:00,2023-09-22 00:00:00,2023-06-05 00:00:00,,,,,,,Screening Started,2023-06-28 00:00:00,"{'screening_started': '2023-06-28', 'screening_complete': '2023-09-22', 'fis_requested': '2023-06-05', 'fis_approved': None, 'ia_signed': None, 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
26INR0179,ERCOT,Active,2023-09-25 00:00:00,,2029-05-11 00:00:00,TX,Zavala,SOUTH,200.00,Storage,,,,,SunShiner ESS,,,SunShiner ESS LLC,,8672 LaPryor2A 138 kV,1.00,28.87,-99.76,2023-09-25 00:00:00,2023-12-21 00:00:00,2023-09-20 00:00:00,,,,,,,Screening Started,2023-09-25 00:00:00,"{'screening_started': '2023-09-25', 'screening_complete': '2023-12-21', 'fis_requested': '2023-09-20', 'fis_approved': None, 'ia_signed': None, 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
26INR0180,ERCOT,Active,2023-07-10 00:00:00,,2028-04-17 00:00:00,TX,Navarro,NORTH,150.52,Storage,,,,,Cape Rich BESS,,,Cape Rich BESS,,3387 Revolution Switch 138kV,65.00,32.08,-96.47,2023-07-10 00:00:00,2023-10-06 00:00:00,2023-07-03 00:00:00,2024-06-26 00:00:00,2025-02-03 00:00:00,,,,,Screening Started,2023-07-10 00:00:00,"{'screening_started': '2023-07-10', 'screening_complete': '2023-10-06', 'fis_requested': '2023-07-03', 'fis_approved': '2024-06-26', 'ia_signed': '2025-02-03', 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
26INR0181,ERCOT,Active,2023-06-28 00:00:00,,2029-02-27 00:00:00,TX,Cameron,COASTAL,101.02,Storage,,,,,Solar Star Frontier BESS,,,"Solar Star Frontier BESS, LLC",,8656 Luna 138kV,1.00,26.15,-97.46,2023-06-28 00:00:00,2023-09-22 00:00:00,2023-12-18 00:00:00,,,,,,,Screening Started,2023-06-28 00:00:00,"{'screening_started': '2023-06-28', 'screening_complete': '2023-09-22', 'fis_requested': '2023-12-18', 'fis_approved': None, 'ia_signed': None, 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
26INR0184,ERCOT,Active,2023-07-31 00:00:00,,2028-06-30 00:00:00,TX,Lamar,NORTH,204.50,Storage,,,,,Arc Energy Storage,,,"Paris Energy Storage, LLC",,Tap 138kV 1693 Paris Switch - 11806 ENLOE T8,1.00,33.67,-95.58,2023-07-31 00:00:00,2023-10-27 00:00:00,2023-07-25 00:00:00,2025-05-02 00:00:00,,,,,,Screening Started,2023-07-31 00:00:00,"{'screening_started': '2023-07-31', 'screening_complete': '2023-10-27', 'fis_requested': '2023-07-25', 'fis_approved': '2025-05-02', 'ia_signed': None, 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
26INR0185,ERCOT,Active,2023-08-14 00:00:00,,2027-12-31 00:00:00,TX,Jack,NORTH,200.60,Storage,,,,,Beitel Energy Storage,,,"Brazos Energy Storage, LLC",,579 Jack County 138kV,1.00,33.23,-98.17,2023-08-14 00:00:00,2023-11-10 00:00:00,2023-08-02 00:00:00,,,,,,,Screening Started,2023-08-14 00:00:00,"{'screening_started': '2023-08-14', 'screening_complete': '2023-11-10', 'fis_requested': '2023-08-02', 'fis_approved': None, 'ia_signed': None, 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
26INR0188,ERCOT,Active,2024-04-09 00:00:00,,2028-11-01 00:00:00,TX,Crane,WEST,410.70,Storage,,,,,Western Flats Storage,,,Hecate Energy Point Mountain Solar Facility 1 LLC,,Tap 138 kV 76615 Crane -76635 King Mountain,1.00,31.43,-102.35,2024-04-09 00:00:00,2024-07-05 00:00:00,2025-01-07 00:00:00,,,,,,,Screening Started,2024-04-09 00:00:00,"{'screening_started': '2024-04-09', 'screening_complete': '2024-07-05', 'fis_requested': '2025-01-07', 'fis_approved': None, 'ia_signed': None, 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
26INR0189,ERCOT,Active,2023-07-31 00:00:00,,2028-02-28 00:00:00,TX,Brazoria,COASTAL,150.60,Storage,,,,,Skipjack Energy Storage,,,Skipper Energy Storage LLC,,Tap 138 42980 Nash - 44010 W A Parish ckt #2,19.00,29.17,-95.43,2023-07-31 00:00:00,2023-10-27 00:00:00,2023-07-29 00:00:00,,2024-08-13 00:00:00,,,,,Screening Started,2023-07-31 00:00:00,"{'screening_started': '2023-07-31', 'screening_complete': '2023-10-27', 'fis_requested': '2023-07-29', 'fis_approved': None, 'ia_signed': '2024-08-13', 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
26INR0194,ERCOT,Active,2024-11-19 00:00:00,,2029-02-19 00:00:00,TX,Bandera,SOUTH,201.13,Storage,,,,,Motif BESS II,,,"Motif Storage, LLC",,7440 Tarpley 138kV,1.00,29.73,-99.25,2024-11-19 00:00:00,2025-02-18 00:00:00,2024-10-29 00:00:00,,,,,,,Screening Started,2024-11-19 00:00:00,"{'screening_started': '2024-11-19', 'screening_complete': '2025-02-18', 'fis_requested': '2024-10-29', 'fis_approved': None, 'ia_signed': None, 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
26INR0196,ERCOT,Active,2023-09-07 00:00:00,,2028-12-15 00:00:00,TX,Duval,SOUTH,150.49,Solar,,,,,Realitos  Solar SLF,,,Mesquite Creek LLC,,Bruni (#8297) – Crestonio (#8695) 138 kV line; AEP,1.00,27.68,-98.51,2023-09-07 00:00:00,2023-12-05 00:00:00,2023-07-20 00:00:00,,,,,,,Screening Started,2023-09-07 00:00:00,"{'screening_started': '2023-09-07', 'screening_complete': '2023-12-05', 'fis_requested': '2023-07-20', 'fis_approved': None, 'ia_signed': None, 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
26INR0200,ERCOT,Active,2023-08-21 00:00:00,,2027-12-31 00:00:00,TX,Grimes,NORTH,200.60,Storage,,,,,Vaughn Energy Storage,,,"Vaughn Battery Storage, LLC",,13 Keith 138kV,1.00,30.54,-95.99,2023-08-21 00:00:00,2023-11-17 00:00:00,2023-08-20 00:00:00,2025-12-19 00:00:00,,,,,,Screening Started,2023-08-21 00:00:00,"{'screening_started': '2023-08-21', 'screening_complete': '2023-11-17', 'fis_requested': '2023-08-20', 'fis_approved': '2025-12-19', 'ia_signed': None, 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
26INR0201,ERCOT,Active,2023-09-22 00:00:00,,2027-03-19 00:00:00,TX,Fort Bend,HOUSTON,208.50,Storage,,,,,Rock Rose BESS,,,Rock Rose Energy Storage LLC,,44070 Whaley 345 kV,88.00,29.53,-95.77,2023-09-22 00:00:00,2023-12-14 00:00:00,2023-09-08 00:00:00,2026-03-18 00:00:00,2024-06-15 00:00:00,,,,,Screening Started,2023-09-22 00:00:00,"{'screening_started': '2023-09-22', 'screening_complete': '2023-12-14', 'fis_requested': '2023-09-08', 'fis_approved': '2026-03-18', 'ia_signed': '2024-06-15', 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
26INR0211,ERCOT,Active,2023-10-13 00:00:00,,2028-10-16 00:00:00,TX,San Patricio,COASTAL,338.04,Solar,,,,,Titus Low Carbon Ventures Solar 1,,,"Vaquero Solar, LLC",,Tap 345kV 8249 Angstrom - 8624 Grissom,1.00,28.01,-97.52,2023-10-13 00:00:00,2024-01-10 00:00:00,2023-09-21 00:00:00,,,,,,,Screening Started,2023-10-13 00:00:00,"{'screening_started': '2023-10-13', 'screening_complete': '2024-01-10', 'fis_requested': '2023-09-21', 'fis_approved': None, 'ia_signed': None, 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
26INR0215,ERCOT,Active,2023-08-14 00:00:00,,2028-04-17 00:00:00,TX,Jack,NORTH,200.59,Storage,,,,,JackGard BESS,,,Jackgard BESS,,1429 Jacksboro 345kV,1.00,33.23,-98.17,2023-08-14 00:00:00,2023-11-02 00:00:00,2023-07-31 00:00:00,2024-11-15 00:00:00,,,,,,Screening Started,2023-08-14 00:00:00,"{'screening_started': '2023-08-14', 'screening_complete': '2023-11-02', 'fis_requested': '2023-07-31', 'fis_approved': '2024-11-15', 'ia_signed': None, 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
26INR0218,ERCOT,Active,2023-08-21 00:00:00,,2027-06-29 00:00:00,TX,Coke,WEST,50.23,Storage,,,,,Fort Chadbourne Cattle BESS,,,Fort Chadbourne BESS,,6324 Fort Chadbourne 138 kv,1.00,31.89,-100.53,2023-08-21 00:00:00,2023-11-06 00:00:00,2023-07-31 00:00:00,,,,,,,Screening Started,2023-08-21 00:00:00,"{'screening_started': '2023-08-21', 'screening_complete': '2023-11-06', 'fis_requested': '2023-07-31', 'fis_approved': None, 'ia_signed': None, 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
26INR0219,ERCOT,Active,2023-10-04 00:00:00,,2029-04-01 00:00:00,TX,Cooke,NORTH,150.52,Storage,,,,,Mountain Springs BESS,,,Mountain Springs BESS,,704 Mountain Springs 138 kV,1.00,33.64,-97.21,2023-10-04 00:00:00,2023-12-30 00:00:00,2023-09-21 00:00:00,2025-06-05 00:00:00,,,,,,Screening Started,2023-10-04 00:00:00,"{'screening_started': '2023-10-04', 'screening_complete': '2023-12-30', 'fis_requested': '2023-09-21', 'fis_approved': '2025-06-05', 'ia_signed': None, 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
26INR0222,ERCOT,Active,2023-07-31 00:00:00,,2027-03-17 00:00:00,TX,Nueces,COASTAL,151.20,Storage,,,,,GOTHAM BESS,,,AEU BATTERY PROJECT IV LLC,,5640 DRISCOLLSUB9 69kV,1.00,27.73,-97.52,2023-07-31 00:00:00,2023-10-27 00:00:00,2024-06-17 00:00:00,,,,,,,Screening Started,2023-07-31 00:00:00,"{'screening_started': '2023-07-31', 'screening_complete': '2023-10-27', 'fis_requested': '2024-06-17', 'fis_approved': None, 'ia_signed': None, 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
26INR0226,ERCOT,Active,2023-10-04 00:00:00,,2027-11-01 00:00:00,TX,Brazoria,COASTAL,257.48,Storage,,,,,First Capitol BESS,,,"First Capitol BESS, LLC",,Tap 138kV West Columbia Main (39500) - Sweeny Cogen (110505),16.00,29.17,-95.43,2023-10-04 00:00:00,2023-12-14 00:00:00,2023-09-22 00:00:00,,2025-05-15 00:00:00,,,,,Screening Started,2023-10-04 00:00:00,"{'screening_started': '2023-10-04', 'screening_complete': '2023-12-14', 'fis_requested': '2023-09-22', 'fis_approved': None, 'ia_signed': '2025-05-15', 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
26INR0228,ERCOT,Active,2023-09-07 00:00:00,,2028-09-20 00:00:00,TX,Navarro,NORTH,105.85,Solar,,,,,Santa Monica Solar,,,Karol Solar IV,,Tap 345 KV 68091 NAVARRO - 3381 BIGBRNW_5 Ckt 2,1.00,32.08,-96.47,2023-09-07 00:00:00,2023-12-04 00:00:00,2024-09-24 00:00:00,,,,,,,Screening Started,2023-09-07 00:00:00,"{'screening_started': '2023-09-07', 'screening_complete': '2023-12-04', 'fis_requested': '2024-09-24', 'fis_approved': None, 'ia_signed': None, 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
26INR0229,ERCOT,Active,2023-08-14 00:00:00,,2028-10-17 00:00:00,TX,Austin,SOUTH,42.38,Solar,,,,,Pamplona Solar,,,Karol Solar III,,Tap 138 kV 44740 WALLIS_S65_8  - 44700 GEBHRT_X65B8 Ckt#65,1.00,29.89,-96.28,2023-08-14 00:00:00,2023-11-03 00:00:00,2024-06-18 00:00:00,2025-07-25 00:00:00,,,,,,Screening Started,2023-08-14 00:00:00,"{'screening_started': '2023-08-14', 'screening_complete': '2023-11-03', 'fis_requested': '2024-06-18', 'fis_approved': '2025-07-25', 'ia_signed': None, 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
26INR0230,ERCOT,Active,2023-10-13 00:00:00,,2028-06-01 00:00:00,TX,Pecos,WEST,501.93,Solar,,,,,Titus Sienta Solar,,,"Sol Sienta Solar, LLC",,Tap 138kV 1239 Coyanosa - 11238 Blair Lake Sub,93.00,30.78,-102.73,2023-10-13 00:00:00,2024-01-09 00:00:00,2023-10-09 00:00:00,2026-02-27 00:00:00,,2025-10-01 00:00:00,2026-04-01 00:00:00,,,Screening Started,2023-10-13 00:00:00,"{'screening_started': '2023-10-13', 'screening_complete': '2024-01-09', 'fis_requested': '2023-10-09', 'fis_approved': '2026-02-27', 'ia_signed': None, 'construction_start': '2025-10-01', 'construction_end': '2026-04-01', 'approved_energization': None, 'approved_sync': None}"
26INR0231,ERCOT,Active,2023-10-04 00:00:00,,2027-06-30 00:00:00,TX,Midland,WEST,204.90,Storage,,,,,Energy City BESS,,,Energy City BESS LLC,,Tap 138kV 1179 Texaco Mabee Tap - 1200 Mariensfield,1.00,31.87,-102.03,2023-10-04 00:00:00,2023-12-30 00:00:00,2023-09-25 00:00:00,2025-03-20 00:00:00,,,,,,Screening Started,2023-10-04 00:00:00,"{'screening_started': '2023-10-04', 'screening_complete': '2023-12-30', 'fis_requested': '2023-09-25', 'fis_approved': '2025-03-20', 'ia_signed': None, 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
26INR0238,ERCOT,Active,2024-03-22 00:00:00,,2028-08-09 00:00:00,TX,Mills,NORTH,200.99,Solar,,,,,Clapton Solar,,,Clapton Solar,,Tap 345 kV 3424 Buckhorn Switch - 1444 Brown Switch,1.00,31.49,-98.60,2024-03-22 00:00:00,2024-06-19 00:00:00,2024-02-13 00:00:00,,,,,,,Screening Started,2024-03-22 00:00:00,"{'screening_started': '2024-03-22', 'screening_complete': '2024-06-19', 'fis_requested': '2024-02-13', 'fis_approved': None, 'ia_signed': None, 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
26INR0241,ERCOT,Active,2023-10-25 00:00:00,,2027-10-29 00:00:00,TX,Ellis,NORTH,175.30,Solar,,,,,Sol Marina Energy Center,,,"Adapture Solar Development, LLC",,Tap 345kV 2427 Watermill - 2466 Big Onion,75.00,32.35,-96.79,2023-10-25 00:00:00,2024-01-22 00:00:00,2023-09-07 00:00:00,2025-03-03 00:00:00,2025-04-25 00:00:00,,,,,Screening Started,2023-10-25 00:00:00,"{'screening_started': '2023-10-25', 'screening_complete': '2024-01-22', 'fis_requested': '2023-09-07', 'fis_approved': '2025-03-03', 'ia_signed': '2025-04-25', 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
26INR0242,ERCOT,Active,2023-10-25 00:00:00,,2032-12-30 00:00:00,TX,Ellis,NORTH,57.15,Storage,,,,,Sol Marina Energy Center BESS,,,"Adapture Solar Development, LLC",,Tap 345kV 2427 Watermill - 2466 Big Onion,64.00,32.35,-96.79,2023-10-25 00:00:00,2024-01-22 00:00:00,2023-09-07 00:00:00,2025-03-03 00:00:00,2025-04-25 00:00:00,,,,,Screening Started,2023-10-25 00:00:00,"{'screening_started': '2023-10-25', 'screening_complete': '2024-01-22', 'fis_requested': '2023-09-07', 'fis_approved': '2025-03-03', 'ia_signed': '2025-04-25', 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
26INR0243,ERCOT,Active,2024-11-19 00:00:00,,2027-11-30 00:00:00,TX,Waller,HOUSTON,201.28,Storage,,,,,Caladium BESS,,,"Caladium Storage, LLC",,57664 Sunnyside 69kV,1.00,30.01,-95.99,2024-11-19 00:00:00,2025-02-18 00:00:00,2024-10-29 00:00:00,,,,,,,Screening Started,2024-11-19 00:00:00,"{'screening_started': '2024-11-19', 'screening_complete': '2025-02-18', 'fis_requested': '2024-10-29', 'fis_approved': None, 'ia_signed': None, 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
26INR0245,ERCOT,Active,2023-10-25 00:00:00,,2028-12-31 00:00:00,TX,Kinney,SOUTH,77.28,Storage,,,,,Cairos Storage,,,"Cairos Solar, LLC",,7425 ODLAW SWITCH 138kV,1.00,29.35,-100.42,2023-10-25 00:00:00,2023-12-30 00:00:00,2023-10-03 00:00:00,,,,,,,Screening Started,2023-10-25 00:00:00,"{'screening_started': '2023-10-25', 'screening_complete': '2023-12-30', 'fis_requested': '2023-10-03', 'fis_approved': None, 'ia_signed': None, 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
26INR0246,ERCOT,Active,2023-10-04 00:00:00,,2028-12-31 00:00:00,TX,Kinney,SOUTH,153.26,Solar,,,,,Cairos Solar,,,"Cairos Solar, LLC",,ODLAW SWITCH (#7425),1.00,29.35,-100.42,2023-10-04 00:00:00,2023-12-30 00:00:00,2023-09-22 00:00:00,,,,,,,Screening Started,2023-10-04 00:00:00,"{'screening_started': '2023-10-04', 'screening_complete': '2023-12-30', 'fis_requested': '2023-09-22', 'fis_approved': None, 'ia_signed': None, 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
26INR0247,ERCOT,Active,2023-09-08 00:00:00,,2027-03-01 00:00:00,TX,Martin,WEST,240.60,Storage,,,,,Jane Storage Energy Center,,,"NMRE Holdings, LLC",,59901 Grelton 345 kV,1.00,32.30,-101.95,2023-09-08 00:00:00,2023-12-01 00:00:00,2023-08-28 00:00:00,,,,,,,Screening Started,2023-09-08 00:00:00,"{'screening_started': '2023-09-08', 'screening_complete': '2023-12-01', 'fis_requested': '2023-08-28', 'fis_approved': None, 'ia_signed': None, 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
26INR0250,ERCOT,Active,2023-08-21 00:00:00,,2026-12-31 00:00:00,TX,Matagorda,COASTAL,241.05,Storage,,,,,Duffy BESS,,,Duffy Energy Storage LLC,,Tap 345kV WAP to STP CKT39 (PTI# 5915-44000 CKT 39),87.00,28.79,-96.00,2023-08-21 00:00:00,2023-11-17 00:00:00,2023-08-08 00:00:00,2026-03-03 00:00:00,2025-07-28 00:00:00,,,,,Screening Started,2023-08-21 00:00:00,"{'screening_started': '2023-08-21', 'screening_complete': '2023-11-17', 'fis_requested': '2023-08-08', 'fis_approved': '2026-03-03', 'ia_signed': '2025-07-28', 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
26INR0252,ERCOT,Active,2023-09-08 00:00:00,,2028-04-29 00:00:00,TX,McLennan,NORTH,104.50,Storage,,,,,Neutron Storage,,,"Elawan Neutron Storage, LLC",,Tap 345kV 13405 Trading House - 68090 Sam Switch,70.00,31.55,-97.20,2023-09-08 00:00:00,2023-12-01 00:00:00,2023-08-21 00:00:00,2025-05-16 00:00:00,2025-12-05 00:00:00,,,,,Screening Started,2023-09-08 00:00:00,"{'screening_started': '2023-09-08', 'screening_complete': '2023-12-01', 'fis_requested': '2023-08-21', 'fis_approved': '2025-05-16', 'ia_signed': '2025-12-05', 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
26INR0253,ERCOT,Active,2023-09-22 00:00:00,,2029-03-31 00:00:00,TX,Van Zandt,NORTH,150.77,Solar,,,,,Goldfinch Solar,,,"BT DJ4M Solar, LLC",,Tap Connection Bus 2485 Poetry Switch to 3103 Shamburger Switch,1.00,32.56,-95.84,2023-09-22 00:00:00,2023-12-14 00:00:00,2023-09-15 00:00:00,,,,,,,Screening Started,2023-09-22 00:00:00,"{'screening_started': '2023-09-22', 'screening_complete': '2023-12-14', 'fis_requested': '2023-09-15', 'fis_approved': None, 'ia_signed': None, 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
