Project ID,ISO,Queue Date,Status,County,State,POI Name,MW Capacity,Fuel Type,Proposed Date,Transmission Owner,Study Cycle,Study Group,Service Type,Done Date
J2396,MISO,2022-09-15 04:00:00+00:00,Active,Calhoun,AR,SHERIDAN EHV - EL DORADO EHV 500.0kV,400.00,Solar,2025-05-31 04:00:00+00:00,"ENTERGY ARKANSAS, LLC",DPP-2022,South,ERIS,
J2397,MISO,2022-09-15 04:00:00+00:00,Active,Calhoun,AR,SHERIDAN EHV - EL DORADO EHV 500.0kV,160.00,Hybrid,2025-05-31 04:00:00+00:00,"ENTERGY ARKANSAS, LLC",DPP-2022,South,ERIS,
J2398,MISO,2022-09-15 04:00:00+00:00,Withdrawn,Craighead,AR,Independence ISES - Powerline Road 500 kV,160.00,Hybrid,2025-05-31 04:00:00+00:00,"ENTERGY ARKANSAS, LLC",DPP-2022,South,ERIS,
J2399,MISO,2022-09-15 04:00:00+00:00,Withdrawn,Craighead,AR,Independence ISES - Powerline Road 500 kV,500.00,Solar,2025-05-31 04:00:00+00:00,"ENTERGY ARKANSAS, LLC",DPP-2022,South,ERIS,
J2400,MISO,2022-09-15 04:00:00+00:00,Withdrawn,Bienville,LA,Sailes Substation 115kV,120.00,Solar,2025-05-31 04:00:00+00:00,"ENTERGY LOUISIANA, LLC",DPP-2022,South,ERIS,
J2401,MISO,2022-09-15 04:00:00+00:00,Active,Johnson,IL,7W_FRFT_E - 7SHAWNEE FP 345.0kV,150.00,Solar,2025-05-31 04:00:00+00:00,AMEREN ILLINOIS,DPP-2022,Central,ERIS,
J2402,MISO,2022-09-15 04:00:00+00:00,Active,Johnson,IL,7W_FRFT_E - 7SHAWNEE FP 345.0kV,200.00,Storage,2025-05-31 04:00:00+00:00,AMEREN ILLINOIS,DPP-2022,Central,ERIS,
J2403,MISO,2022-09-15 04:00:00+00:00,Active,Johnson,IL,7JORD - 7MASS 345.0kV,200.00,Solar,2025-05-31 04:00:00+00:00,AMEREN ILLINOIS,DPP-2022,Central,ERIS,
J2373,MISO,2022-09-15 04:00:00+00:00,Withdrawn,Calcasieu,LA,230kV Graywood or (new) Big Lake,40.00,Thermal,2025-01-06 05:00:00+00:00,"ENTERGY LOUISIANA, LLC",DPP-2022,South,NRIS,
J2362,MISO,2022-09-13 04:00:00+00:00,Withdrawn,Fountain,IN,VEEDERSBURG WEST 230kV Substation,100.00,Storage,2026-09-01 04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",DPP-2022,Central,NRIS,
J3663,MISO,2024-04-13 04:00:00+00:00,Withdrawn,Morehouse,LA,OAK RIDGE (LA) - STERLINGTON 115 SWYD 115.0kV,150.00,Solar,2028-09-01 04:00:00+00:00,"ENTERGY LOUISIANA, LLC",DPP-2023,South,NRIS,
J3661,MISO,2024-04-14 04:00:00+00:00,Withdrawn,Henry,IA,7MAYWOOD - 7SUB T  3 345.0kV,300.00,Wind,2028-09-01 04:00:00+00:00,AMEREN MISSOURI,DPP-2023,West,NRIS,
J3707,MISO,2024-04-16 04:00:00+00:00,Withdrawn,Putnam,IN,Other_,40.00,Solar,2027-09-15 04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",DPP-2023,Central,NRIS,
J1892,MISO,2021-08-24 04:00:00+00:00,Withdrawn,Otsego,MI,Livingston - Keystone 345 kV,64.80,Solar,2023-11-01 04:00:00+00:00,METC,DPP-2021,East (ITC),NRIS,
J1864,MISO,2021-08-16 04:00:00+00:00,Withdrawn,Cerro Gordo,IA,Emery 161kV,250.00,Wind,2024-09-15 04:00:00+00:00,ITC MIDWEST,DPP-2021,West,NRIS,
J2200,MISO,2021-08-13 04:00:00+00:00,Withdrawn,Scott,MN,BLUE LAKE,200.00,Storage,2024-09-30 04:00:00+00:00,NORTHERN STATES POWER COMPANY,DPP-2021,West,NRIS,
J3732,MISO,2024-04-15 04:00:00+00:00,Active,Saline,IL,Niles 138 kV (J1208/J1209) to be built near existing Harco Tap,175.00,Hybrid,2026-12-30 05:00:00+00:00,AMEREN ILLINOIS,DPP-2023,Central,NRIS,
J4023,MISO,2025-02-03 05:00:00+00:00,Withdrawn,Clay,IN,Wabash River  -  Staunton 230.0kV,185.00,Solar,2029-06-01 04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",DPP-2025,Central,NRIS,
S1082,MISO,2025-01-13 05:00:00+00:00,Active,Muskegon,MI,DU PONT - WHITE LAKE 138.0kV,50.00,Storage,2028-04-30 04:00:00+00:00,METC,,,SIS,
S1093,MISO,2025-03-06 05:00:00+00:00,Withdrawn,Mitchell,IA,Mitchell County,202.00,Storage,2027-09-01 04:00:00+00:00,ITC MIDWEST,,,SIS,
J4069,MISO,2025-10-03 04:00:00+00:00,Active,Marathon,WI,Kelly - Ackley 115.0kV,169.93,Solar,2030-01-31 05:00:00+00:00,AMERICAN TRANSMISSION COMPANY,DPP-2025,East (ATC),NRIS,
S1116,MISO,2025-08-31 04:00:00+00:00,Active,Tallahatchie,MS,WEBB,100.00,Storage,2027-06-01 04:00:00+00:00,"ENTERGY MISSISSIPPI, LLC.",,,SIS,
J4110,MISO,2025-10-07 04:00:00+00:00,Active,Lafayette,LA,Rork - Sellers Road 230.0kV,400.00,Thermal,2030-06-30 04:00:00+00:00,CLECO POWER LLC,DPP-2026,South,NRIS,
J4109,MISO,2025-10-07 04:00:00+00:00,Withdrawn,Iberville,LA,DONALDSONVILLE - EVERGREEN 230.0kV,1300.00,Thermal,2030-06-30 04:00:00+00:00,"ENTERGY LOUISIANA, LLC",DPP-2025,South,NRIS,
J4108,MISO,2025-10-07 04:00:00+00:00,Withdrawn,Webster,LA,SAREPTA,150.00,Storage,2030-09-30 04:00:00+00:00,"ENTERGY LOUISIANA, LLC",DPP-2025,South,NRIS,
S1120,MISO,2025-09-08 04:00:00+00:00,Active,Knox,IN,Edwardsport  - Washington Mun,150.00,Storage,2027-07-15 04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",,,SIS,
J4036,MISO,2025-07-01 04:00:00+00:00,Withdrawn,Cross,AR,WYNNE INDUSTRIAL,160.00,Solar,2029-09-06 04:00:00+00:00,"ENTERGY ARKANSAS, LLC",DPP-2025,South,NRIS,
J4240,MISO,2026-05-13 02:35:53+00:00,Active,Grant,,Big Stone South 345 kV substation,250.00,Other,2031-06-28 04:00:00+00:00,OTTER TAIL POWER COMPANY,DPP-2026,West,NRIS,
J4241,MISO,2026-05-28 18:29:18+00:00,Active,St. Charles,,SIOUX,2220.00,Other,2030-12-01 05:00:00+00:00,AMEREN MISSOURI,DPP-2026,Central,NRIS,
J4242,MISO,2026-05-22 23:48:28+00:00,Active,,,,115.00,Other,2031-05-01 04:00:00+00:00,"ENTERGY ARKANSAS, LLC",DPP-2026,South,NRIS,
J3244,MISO,2024-03-27 04:00:00+00:00,Withdrawn,Parke,IN,Parke County REMC,100.00,Solar,2028-06-30 04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",DPP-2023,Central,NRIS,
J3245,MISO,2024-03-26 04:00:00+00:00,Withdrawn,Breckinridge,KY,Meade County - New Hardinsburg 161.0kV,150.00,Solar,2028-06-30 04:00:00+00:00,BIG RIVERS ELECTRIC CORPORATION,DPP-2023,Central,NRIS,
J3246,MISO,2024-04-05 04:00:00+00:00,Withdrawn,Sangamon,IL,Fancy Creek 138kV Substation,120.00,Solar,2028-01-15 05:00:00+00:00,"PRAIRIE POWER, INC.",DPP-2023,Central,NRIS,
J3251,MISO,2024-04-15 04:00:00+00:00,Active,Genesee,MI,THETFORD,200.00,Storage,2028-06-01 04:00:00+00:00,METC,DPP-2023,East (ITC),NRIS,
J3252,MISO,2024-04-15 04:00:00+00:00,Withdrawn,St. Clair,MI,FITZ,200.00,Storage,2028-06-01 04:00:00+00:00,ITC,DPP-2023,East (ITC),NRIS,
J3250,MISO,2024-04-14 04:00:00+00:00,Withdrawn,Cerro Gordo,IA,FLOYD - EMERY (ITCM) 161.0kV,150.00,Wind,2028-09-15 04:00:00+00:00,MIDAMERICAN ENERGY CO.,DPP-2023,West,NRIS,
J3261,MISO,2024-03-26 04:00:00+00:00,Withdrawn,Tunica,MS,Tunica 230 kV (337160),200.00,Solar,2028-06-30 04:00:00+00:00,"ENTERGY MISSISSIPPI, LLC.",DPP-2023,South,NRIS,
J3260,MISO,2024-03-28 04:00:00+00:00,Withdrawn,LaSalle,IL,4NLASALLE RB - 4WED_FOXR 138.0kV,97.00,Solar,2028-01-15 05:00:00+00:00,AMEREN ILLINOIS,DPP-2023,Central,NRIS,
J3263,MISO,2024-04-15 04:00:00+00:00,Withdrawn,Desha,AK,DUMAS - REED SS 115.0kV,150.00,Solar,2028-06-01 04:00:00+00:00,ARKANSAS ELECTRIC COOPERATIVE CORPORATION,DPP-2023,South,NRIS,
J3262,MISO,2024-04-12 04:00:00+00:00,Withdrawn,Jefferson,TX,Stowell,300.00,Wind,2028-03-01 05:00:00+00:00,"ENTERGY TEXAS, INC.",DPP-2023,South,NRIS,
J3264,MISO,2024-04-12 04:00:00+00:00,Withdrawn,Otsego,MI,LIVINGSTON CO,300.00,Storage,2028-09-01 04:00:00+00:00,METC,DPP-2023,East (ITC),NRIS,
J3267,MISO,2024-04-15 04:00:00+00:00,Withdrawn,Genesee,MI,THETFORD,50.00,Solar,2028-06-01 04:00:00+00:00,METC,DPP-2023,East (ITC),NRIS,
J3286,MISO,2024-04-15 04:00:00+00:00,Active,Sanilac,MI,KILGORE - MICAH 120.0kV,200.00,Solar,2028-11-01 04:00:00+00:00,ITC,DPP-2023,East (ITC),NRIS,
J3287,MISO,2024-04-15 04:00:00+00:00,Active,Osceola,MI,Hersey Interconnection,110.00,Solar,2028-11-01 04:00:00+00:00,WOLVERINE POWER SUPPLY COOPERATIVE,DPP-2023,East (ITC),NRIS,
J3300,MISO,2024-04-17 04:00:00+00:00,Withdrawn,Craighead,AR,CASH - NEWPORT AB 161.0kV,200.00,Solar,2027-01-31 05:00:00+00:00,"ENTERGY ARKANSAS, LLC",DPP-2023,South,NRIS,
J3301,MISO,2024-04-17 04:00:00+00:00,Withdrawn,Prairie,AR,DES ARC - COTTON PLANT 115.0kV,180.00,Solar,2027-01-31 05:00:00+00:00,"ENTERGY ARKANSAS, LLC",DPP-2023,South,NRIS,
J3302,MISO,2024-04-17 04:00:00+00:00,Withdrawn,Jefferson,AR,P.B. SOUTH - VARNER 115.0kV,105.00,Solar,2027-01-31 05:00:00+00:00,"ENTERGY ARKANSAS, LLC",DPP-2023,South,NRIS,
J3303,MISO,2024-04-17 04:00:00+00:00,Withdrawn,Prairie,AR,WEST MEMPHIS EHV - KEO EHV 500.0kV,400.00,Solar,2027-01-31 05:00:00+00:00,"ENTERGY ARKANSAS, LLC",DPP-2023,South,NRIS,
J3304,MISO,2024-04-17 04:00:00+00:00,Withdrawn,Clark,AR,ETTA - MCNEIL EHV 500.0kV,350.00,Solar,2027-01-31 05:00:00+00:00,"ENTERGY ARKANSAS, LLC",DPP-2023,South,NRIS,
J3305,MISO,2024-04-17 04:00:00+00:00,Withdrawn,Adams,IA,Other_,150.00,Solar,2027-01-31 05:00:00+00:00,MIDAMERICAN ENERGY CO.,DPP-2023,West,NRIS,
J3232,MISO,2024-04-11 04:00:00+00:00,Active,Vermillion,IN,CAYUGA STATION,500.00,Thermal,2028-08-31 04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",DPP-2023,Central,NRIS,
J1030,MISO,2018-03-12 04:00:00+00:00,Done,Polk County,TX,Poco - Menard 138kV Line Tao,150.00,Solar,2021-09-01 04:00:00+00:00,"ENTERGY TEXAS, INC.",DPP-2018-APR,South,ERIS,2020-10-22 04:00:00+00:00
J1031,MISO,2018-03-12 04:00:00+00:00,Withdrawn,Henry County,IN,Fall Creek - New Castle 138 kV Line Tap,150.00,Wind,2020-10-01 04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",DPP-2018-APR,Central,NRIS,
J1032,MISO,2018-03-12 04:00:00+00:00,Withdrawn,Wabasha County,MN,Briggs Rd. - N. Rochester 345 kV Line Tap,50.00,Storage,2021-10-31 04:00:00+00:00,NORTHERN STATES POWER COMPANY,DPP-2018-APR,West,NRIS,
J1040,MISO,2018-03-12 04:00:00+00:00,Done,McIntosh County,ND,Wishek Junction 230 kV Substation,250.00,Wind,2021-09-01 04:00:00+00:00,MONTANA-DAKOTA UTILITIES CO.,DPP-2018-APR,West,NRIS,2022-02-07 05:00:00+00:00
J1033,MISO,2018-03-12 04:00:00+00:00,Withdrawn,Stoddard County,MO,Stoddard - Morely 161 kV Line Tap,50.00,Storage,2021-10-31 04:00:00+00:00,Ameren Missouri,DPP-2018-APR,Central,NRIS,
J1010,MISO,2018-03-12 04:00:00+00:00,Withdrawn,"Kenosha County,Racine County",WI,Arcadian - Zion 345kV Line Tap,400.00,Solar,2020-09-01 04:00:00+00:00,American Transmission Co. LLC,DPP-2018-APR,East (ATC),NRIS,
J1034,MISO,2018-03-12 04:00:00+00:00,Done,Stoddard County,MO,Stoddard - Morley 161kV Line Tap,225.00,Solar,2021-10-31 04:00:00+00:00,Ameren Missouri,DPP-2018-APR,Central,NRIS,2021-10-12 04:00:00+00:00
J1041,MISO,2018-03-12 04:00:00+00:00,Withdrawn,Jackson County,MN,Brewster - Heron Lake 161 kV Line,20.00,Storage,2021-10-31 04:00:00+00:00,ITC MIDWEST,DPP-2018-APR,West,NRIS,
J1011,MISO,2018-03-12 04:00:00+00:00,Withdrawn,"Kenosha County,Racine County",WI,Arcadian - Zion 345kV Line Tap,400.00,Solar,2022-09-01 04:00:00+00:00,American Transmission Co. LLC,DPP-2018-APR,East (ATC),NRIS,
J1035,MISO,2018-03-12 04:00:00+00:00,Withdrawn,Washington County,IL,Fayetteville - Marigold 138 kV Line Tap,75.00,Solar,2021-07-01 04:00:00+00:00,AMEREN ILLINOIS,DPP-2018-APR,Central,NRIS,
J1042,MISO,2018-03-09 05:00:00+00:00,Withdrawn,Walworth County,WI,North Lake Geneva 138kV Substation,200.00,Solar,2021-09-01 04:00:00+00:00,American Transmission Co. LLC,DPP-2018-APR,East (ATC),NRIS,2021-05-18 04:00:00+00:00
J1012,MISO,2018-03-12 04:00:00+00:00,Withdrawn,Scott County,IL,Jacksonville Ind. Park - Winchester 138kV Line Tap,100.00,Solar,2021-09-01 04:00:00+00:00,"PRAIRIE POWER, INC.",DPP-2018-APR,Central,NRIS,
J1036,MISO,2018-03-12 04:00:00+00:00,Withdrawn,Cottonwood County,MN,Lakefield Generation SW 345kV Substation,130.00,Solar,2020-09-01 04:00:00+00:00,Xcel Energy,DPP-2018-APR,West,NRIS,
J1043,MISO,2018-03-12 04:00:00+00:00,Withdrawn,Montcalm County,MI,Vergennes - Nelson Rd 345 kV Line Tap,374.40,Wind,2021-06-13 04:00:00+00:00,METC,DPP-2018-APR,East (ITC),NRIS,2021-05-03 04:00:00+00:00
J1013,MISO,2018-03-12 04:00:00+00:00,Withdrawn,Branch County,MI,Batavia 138kV Substation,80.00,Solar,2021-09-01 04:00:00+00:00,METC,DPP-2018-APR,East (ITC),NRIS,
J1037,MISO,2018-03-12 04:00:00+00:00,Withdrawn,Murray County,MN,Moon Lake 69kV Substation,15.00,Storage,2021-10-01 04:00:00+00:00,GREAT RIVER ENERGY,DPP-2018-APR,West,NRIS,
J1044,MISO,2018-03-12 04:00:00+00:00,Withdrawn,Walworth County,WI,North Lake Geneva - Sugar Creek - Burlington 138kV Line Tap,200.00,Solar,2022-09-01 04:00:00+00:00,American Transmission Co. LLC,DPP-2018-APR,East (ATC),NRIS,
J1014,MISO,2018-03-12 04:00:00+00:00,Withdrawn,Jackson County,MI,Tompkins - Blackstone 138kV Line,80.00,Solar,2021-09-01 04:00:00+00:00,METC,DPP-2018-APR,East (ITC),NRIS,
J1038,MISO,2018-03-12 04:00:00+00:00,Withdrawn,Grant County,MN,Grant Co. - E. Fergus Falls - Hoot Lake 115 kV Line Tap,32.50,Solar,2020-09-01 04:00:00+00:00,OTTER TAIL POWER COMPANY,DPP-2018-APR,West,ERIS,
J1045,MISO,2018-03-12 04:00:00+00:00,Done,Murray County,MN,Fenton - Chanarambie 115kV Line Tap,20.00,Storage,2021-10-31 04:00:00+00:00,NORTHERN STATES POWER COMPANY,DPP-2018-APR,West,NRIS,2022-02-07 05:00:00+00:00
J1015,MISO,2018-03-12 04:00:00+00:00,Withdrawn,Otsego County,MI,Gaylord 138kV Substation,80.00,Solar,2020-09-01 04:00:00+00:00,METC,DPP-2018-APR,East (ITC),NRIS,
J1039,MISO,2018-03-12 04:00:00+00:00,Withdrawn,Warren County,MO,Enon - Montogomery 345kV Line Tap,50.00,Storage,2021-10-31 04:00:00+00:00,Ameren Missouri,DPP-2018-APR,Central,NRIS,
J1046,MISO,2018-03-12 04:00:00+00:00,Withdrawn,Washtenaw County,MI,Majestic - Lemoyne 345 kV Line Tap,50.00,Storage,2020-10-31 04:00:00+00:00,ITC MIDWEST,DPP-2018-APR,East (ITC),NRIS,
J1047,MISO,2018-03-12 04:00:00+00:00,Withdrawn,Walworth County,WI,North Lake Geneva - Sugar Creek - Burlington 138kV Line Tap,200.00,Solar,2022-09-01 04:00:00+00:00,American Transmission Co. LLC,DPP-2018-APR,East (ATC),NRIS,
J1016,MISO,2018-03-12 04:00:00+00:00,Withdrawn,Gibson County,IN,Francisco - Toyota Z75 138kV Line Tap,50.00,Solar,2021-09-01 04:00:00+00:00,"Southern Indiana Gas & Electric Company d/b/a Vectren Energy Delivery of Indiana, Inc.",DPP-2018-APR,Central,NRIS,
J1048,MISO,2018-03-12 04:00:00+00:00,Withdrawn,"Mecosta County,Montcalm County",MI,Vergennes - Nelson Road 345kV Line Tap,250.00,Wind,2020-09-01 04:00:00+00:00,METC,DPP-2018-APR,East (ITC),NRIS,
J1017,MISO,2018-03-12 04:00:00+00:00,Withdrawn,"Carroll County,White County",IN,Springboro 138 kV Substation,125.00,Wind,2021-09-01 04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",DPP-2018-APR,Central,NRIS,
J1018,MISO,2018-03-12 04:00:00+00:00,Withdrawn,Miami County,IN,Peru South East - Greentown 230 kV Line Tap,150.00,Wind,2021-09-01 04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",DPP-2018-APR,Central,NRIS,
J1049,MISO,2018-03-12 04:00:00+00:00,Withdrawn,Forrest County,MS,Purvis 161 kV Substation,250.00,Solar,2022-09-01 04:00:00+00:00,COOPERATIVE ENERGY,DPP-2018-APR,South,NRIS,
J1019,MISO,2018-03-12 04:00:00+00:00,Withdrawn,Boone County,MO,Overton - McCredie 345 kV Line Tap,150.00,Wind,2021-09-01 04:00:00+00:00,Ameren Missouri,DPP-2018-APR,Central,NRIS,
J1050,MISO,2018-03-12 04:00:00+00:00,Done,"Boone County,Hamilton County",IA,Doud Tap 161 kV Substation,225.00,Wind,2022-06-03 04:00:00+00:00,ITC MIDWEST,DPP-2018-APR,West,NRIS,2022-01-17 05:00:00+00:00
J1051,MISO,2018-03-12 04:00:00+00:00,Withdrawn,Jefferson County,WI,Concord 138kV Substation,50.00,Storage,2021-10-31 04:00:00+00:00,American Transmission Co. LLC,DPP-2018-APR,East (ATC),NRIS,
J1052,MISO,2018-03-12 04:00:00+00:00,Withdrawn,Jackson County,MI,Beecher - Seamless East 138kV Line Tap,100.00,Solar,2020-09-01 04:00:00+00:00,METC,DPP-2018-APR,East (ITC),NRIS,
J1053,MISO,2018-03-12 04:00:00+00:00,Withdrawn,Jefferson County,WI,Concord SW YD 138 kV Substation,300.00,Solar,2021-10-31 04:00:00+00:00,American Transmission Co. LLC,DPP-2018-APR,East (ATC),NRIS,
J1060,MISO,2018-03-12 04:00:00+00:00,Done,St. Francis County,AR,West Memphis - Keo 500 kV Line Tap,500.00,Solar,2021-10-31 04:00:00+00:00,"ENTERGY ARKANSAS, LLC",DPP-2018-APR,South,NRIS,2020-08-19 04:00:00+00:00
J1080,MISO,2018-03-12 04:00:00+00:00,Withdrawn,"DeWitt County,McLean County",IL,Brokaw - Clinton 345kV Line Tap,99.00,Wind,2020-09-01 04:00:00+00:00,AMEREN ILLINOIS,DPP-2018-APR,Central,NRIS,
J1054,MISO,2018-03-12 04:00:00+00:00,Withdrawn,Goodhue County,MN,Cannon Falls 115kV Substation,30.00,Storage,2021-10-31 04:00:00+00:00,NORTHERN STATES POWER COMPANY,DPP-2018-APR,West,NRIS,
J1081,MISO,2018-03-12 04:00:00+00:00,Withdrawn,Polk County,MN,Winger 115kV Substation,300.00,Wind,2020-09-01 04:00:00+00:00,OTTER TAIL POWER COMPANY,DPP-2018-APR,West,NRIS,
J1061,MISO,2018-03-12 04:00:00+00:00,Withdrawn,Wabasha County,MN,Briggs Rd - N. Rochester 345 kV Line Tap,300.00,Solar,2021-10-31 04:00:00+00:00,NORTHERN STATES POWER COMPANY,DPP-2018-APR,West,NRIS,
J1055,MISO,2018-03-12 04:00:00+00:00,Done,Mason County,IL,Mason Substation 138 kV Bus,144.00,Wind,2020-09-30 04:00:00+00:00,AMEREN ILLINOIS,DPP-2018-APR,Central,NRIS,2021-11-13 05:00:00+00:00
J1082,MISO,2018-03-12 04:00:00+00:00,Withdrawn,"Grundy County,Mercer County",MO,Zachary 345 kV Substation,400.00,Wind,2020-09-01 04:00:00+00:00,Ameren Missouri,DPP-2018-APR,West,NRIS,
J1062,MISO,2018-03-12 04:00:00+00:00,Done,Washtenaw County,MI,Majestic - Lemoyne 345 kV Line Tap,200.00,Solar,2021-10-31 04:00:00+00:00,ITC MIDWEST,DPP-2018-APR,East (ITC),NRIS,2021-04-23 04:00:00+00:00
J1056,MISO,2018-03-12 04:00:00+00:00,Withdrawn,Monroe County,MI,Lulu - Monroe 345 kV Line Tap,200.00,Wind,2020-10-31 04:00:00+00:00,ITC MIDWEST,DPP-2018-APR,East (ITC),NRIS,
J1083,MISO,2018-03-12 04:00:00+00:00,Withdrawn,Eaton County,MI,Oneida138kV Substation,70.00,Solar,2021-09-01 04:00:00+00:00,METC,DPP-2018-APR,East (ITC),NRIS,
J1090,MISO,2018-03-12 04:00:00+00:00,Withdrawn,Ingham County,MI,Tompkins - Churchill Jct 138 kV Line Tap,90.00,Solar,2021-01-02 05:00:00+00:00,METC,DPP-2018-APR,East (ITC),NRIS,
J1063,MISO,2018-03-12 04:00:00+00:00,Done,Clinton County,IN,New London - Frankfort 230kV Line Tap,195.00,Solar,2022-10-31 04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",DPP-2018-APR,Central,NRIS,2022-03-09 05:00:00+00:00
J1057,MISO,2018-03-12 04:00:00+00:00,Withdrawn,Jackson County,MN,Brewster - Heron Lake 161 kV Line,125.00,Solar,2021-10-31 04:00:00+00:00,ITC MIDWEST,DPP-2018-APR,West,NRIS,
J1070,MISO,2018-03-12 04:00:00+00:00,Withdrawn,Washington County,MS,SE Greenville 115kV Substation,100.00,Solar,2021-09-15 04:00:00+00:00,"ENTERGY MISSISSIPPI, LLC",DPP-2018-APR,South,NRIS,
J1084,MISO,2018-03-12 04:00:00+00:00,Done,Clinton County,IA,Rock Creek 345 kV Substation,150.00,Solar,2020-09-01 04:00:00+00:00,ITC MIDWEST,DPP-2018-APR,West,NRIS,2021-06-15 04:00:00+00:00
J1064,MISO,2018-03-12 04:00:00+00:00,Withdrawn,Ionia County,MI,Marquette - Vergennes 138 kV Line Tap,200.00,Wind,2020-10-31 04:00:00+00:00,METC,DPP-2018-APR,East (ITC),NRIS,
J1091,MISO,2018-03-12 04:00:00+00:00,Withdrawn,Craighead County,AR,Power Line Road 161 kV Substation,150.00,Solar,2021-09-15 04:00:00+00:00,"ENTERGY ARKANSAS, LLC",DPP-2018-APR,South,NRIS,
J1058,MISO,2018-03-12 04:00:00+00:00,Done,Lake County,IN,Schahfer-St. John 345kV Line Tap,300.00,Solar,2021-10-31 04:00:00+00:00,NORTHERN INDIANA PUBLIC SERVICE COMPANY LLC,DPP-2018-APR,Central,NRIS,2021-10-12 04:00:00+00:00
J1071,MISO,2018-03-12 04:00:00+00:00,Done,Oceana County,MI,Donaldson 138 kV Substation,100.00,Solar,2021-01-20 05:00:00+00:00,METC,DPP-2018-APR,East (ITC),NRIS,2021-03-26 04:00:00+00:00
J1085,MISO,2018-03-12 04:00:00+00:00,Withdrawn,"Marathon County,Taylor County,Wood County",WI,Gardner Park - J821 POI - Stone Lake 345 kV Line Tap,300.00,Wind,2021-09-01 04:00:00+00:00,American Transmission Co. LLC,DPP-2018-APR,East (ATC),NRIS,
J1065,MISO,2018-03-12 04:00:00+00:00,Withdrawn,Gratiot County,MI,Alma - Vestaburg 138kV Line Tap,200.00,Wind,2020-10-31 04:00:00+00:00,METC,DPP-2018-APR,East (ITC),NRIS,
J1059,MISO,2018-03-12 04:00:00+00:00,Withdrawn,Cape Girardeau County,MO,Kelso - Lutesville 345 kV Line Tap,300.00,Solar,2021-10-31 04:00:00+00:00,Ameren Missouri,DPP-2018-APR,Central,NRIS,
J1072,MISO,2018-03-12 04:00:00+00:00,Done,Mower County,MN,Adams 345 kV Substation,150.00,Solar,2020-09-01 04:00:00+00:00,NORTHERN STATES POWER COMPANY,DPP-2018-APR,West,NRIS,2021-06-15 04:00:00+00:00
J1086,MISO,2018-03-12 04:00:00+00:00,Withdrawn,Nobles County,MN,Elk - Brewster 161 kV Line Tap,120.00,Solar,2021-01-02 05:00:00+00:00,ITC MIDWEST,DPP-2018-APR,West,NRIS,
J1066,MISO,2018-03-12 04:00:00+00:00,Withdrawn,Pike County,IL,El Dara Junction - Pittsfield 69 kV Line Tap,44.00,Wind,2019-07-31 04:00:00+00:00,"PRAIRIE POWER, INC.",DPP-2018-APR,Central,E-NRIS,
J1092,MISO,2018-03-12 04:00:00+00:00,Done,Saint Croix County,WI,Three Lakes 115 kV Substation,100.00,Solar,2022-09-30 04:00:00+00:00,NORTHERN STATES POWER COMPANY,DPP-2018-APR,West,NRIS,2021-06-15 04:00:00+00:00
J1073,MISO,2018-03-12 04:00:00+00:00,Withdrawn,Iberville Parish,LA,Webre 500 kV Substation,300.00,Solar,2021-09-15 04:00:00+00:00,"ENTERGY LOUISIANA, LLC",DPP-2018-APR,South,NRIS,
J1067,MISO,2018-03-12 04:00:00+00:00,Done,"Jasper County,Pulaski County",IN,Reynolds - Burr Oak 345kV Line,240.00,Solar,2022-09-01 04:00:00+00:00,NORTHERN INDIANA PUBLIC SERVICE COMPANY LLC,DPP-2018-APR,Central,NRIS,2021-10-12 04:00:00+00:00
J1087,MISO,2018-03-12 04:00:00+00:00,Done,Scott County,MO,Miner - Kelso 161 kV Line Tap,200.00,Solar,2021-01-02 05:00:00+00:00,Ameren Missouri,DPP-2018-APR,Central,NRIS,2021-10-12 04:00:00+00:00
J1093,MISO,2018-03-12 04:00:00+00:00,Withdrawn,"Desha County,Drew County",AR,Reed Switch 115kV Substation,200.00,Solar,2021-09-15 04:00:00+00:00,"ENTERGY ARKANSAS, LLC",DPP-2018-APR,South,NRIS,
J1074,MISO,2018-03-12 04:00:00+00:00,Withdrawn,Gibson County,IN,Francisco 138 kV sub,200.00,Solar,2021-01-02 05:00:00+00:00,"Southern Indiana Gas & Electric Company d/b/a Vectren Energy Delivery of Indiana, Inc.",DPP-2018-APR,Central,NRIS,
J1068,MISO,2018-03-12 04:00:00+00:00,Withdrawn,Washtenaw County,MI,Dorset 120 kV Substation,200.00,Wind,2020-10-31 04:00:00+00:00,ITC MIDWEST,DPP-2018-APR,East (ITC),NRIS,
J1088,MISO,2018-03-12 04:00:00+00:00,Withdrawn,Shiawassee County,MI,Cornell - Layton 138 kV Line Tap,150.00,Solar,2021-01-02 05:00:00+00:00,METC,DPP-2018-APR,East (ITC),NRIS,
